"tvel-rfile"
"Time Step" "tvel etc.."
("Time Step" "tvel(t1)" "tvel(t2)" "flow-time")
5955 0.4276924 0 5.954937
5956 0.4284536 0 5.955936
5957 0.4291672 0 5.956936
5958 0.4298362 0 5.957936
5959 0.4304635 0 5.958936
5960 0.4310515 0 5.959936
5961 0.4316027 0 5.960936
5962 0.4321196 0 5.961936
5963 0.4337222 0 5.962936
5964 0.4352247 0 5.963936
5965 0.4366332 0 5.964936
5966 0.4379537 0 5.965936
5967 0.4391918 0 5.966936
5968 0.4403524 0 5.967936
5969 0.4414405 0 5.968935
5970 0.4424605 0 5.969935
5971 0.4434168 0 5.970935
5972 0.4443134 0 5.971935
5973 0.4451539 0 5.972935
5974 0.4459419 0 5.973935
5975 0.4466806 0 5.974935
5976 0.4473732 0 5.975935
5977 0.4480225 0 5.976935
5978 0.4486312 0 5.977935
5979 0.4492018 0 5.978935
5980 0.4497368 0 5.979935
5981 0.4502383 0 5.980935
5982 0.4507086 0 5.981935
5983 0.4521376 0 5.982934
5984 0.4534772 0 5.983934
5985 0.4547332 0 5.984934
5986 0.4559106 0 5.985934
5987 0.4570144 0 5.986934
5988 0.4580493 0 5.987934
5989 0.4590195 0 5.988934
5990 0.459929 0 5.989934
5991 0.4607818 0 5.990934
5992 0.4615812 0 5.991934
5993 0.4623306 0 5.992934
5994 0.4630332 0 5.993934
5995 0.4636919 0 5.994934
5996 0.4643094 0 5.995934
5997 0.4648883 0 5.996933
5998 0.4654311 0 5.997933
5999 0.4659399 0 5.998933
6000 0.466417 0 5.999933
6001 0.4668642 0 6.000933
6002 0.4672834 0 6.001933
6003 0.4682699 0 6.002933
6004 0.4691947 0 6.003933
6005 0.4700618 0 6.004933
6006 0.4708746 0 6.005933
6007 0.4716367 0 6.006933
6008 0.4723511 0 6.007933
6009 0.4730208 0 6.008933
6010 0.4736487 0 6.009933
6011 0.4742374 0 6.010932
6012 0.4747892 0 6.011932
6013 0.4753066 0 6.012932
6014 0.4757916 0 6.013932
6015 0.4762464 0 6.014932
6016 0.4766726 0 6.015932
6017 0.4770723 0 6.016932
6018 0.477447 0 6.017932
6019 0.4777983 0 6.018932
6020 0.4781276 0 6.019932
6021 0.4784363 0 6.020932
6022 0.4787257 0 6.021932
6023 0.4792832 0 6.022932
6024 0.4798058 0 6.023932
6025 0.4802958 0 6.024931
6026 0.4807551 0 6.025931
6027 0.4811858 0 6.026931
6028 0.4815895 0 6.027931
6029 0.4819679 0 6.028931
6030 0.4823228 0 6.029931
6031 0.4826554 0 6.030931
6032 0.4829673 0 6.031931
6033 0.4832596 0 6.032931
6034 0.4835337 0 6.033931
6035 0.4837907 0 6.034931
6036 0.4840316 0 6.035931
6037 0.4842575 0 6.036931
6038 0.4844692 0 6.03793
6039 0.4846677 0 6.03893
6040 0.4848538 0 6.03993
6041 0.4850282 0 6.04093
6042 0.4851918 0 6.04193
6043 0.4859146 0 6.04293
6044 0.4865922 0 6.04393
6045 0.4872274 0 6.04493
6046 0.4878229 0 6.04593
6047 0.4883813 0 6.04693
6048 0.4889047 0 6.04793
6049 0.4893954 0 6.04893
6050 0.4898555 0 6.04993
6051 0.4902867 0 6.05093
6052 0.4906911 0 6.051929
6053 0.4910702 0 6.052929
6054 0.4914255 0 6.053929
6055 0.4917587 0 6.054929
6056 0.492071 0 6.055929
6057 0.4923638 0 6.056929
6058 0.4926383 0 6.057929
6059 0.4928957 0 6.058929
6060 0.493137 0 6.059929
6061 0.4933632 0 6.060929
6062 0.4935752 0 6.061929
6063 0.4942627 0 6.062929
6064 0.4949071 0 6.063929
6065 0.4955112 0 6.064929
6066 0.4960777 0 6.065928
6067 0.4966087 0 6.066928
6068 0.4971065 0 6.067928
6069 0.4975732 0 6.068928
6070 0.4980107 0 6.069928
6071 0.4984209 0 6.070928
6072 0.4988055 0 6.071928
6073 0.499166 0 6.072928
6074 0.499504 0 6.073928
6075 0.4998208 0 6.074928
6076 0.5001179 0 6.075928
6077 0.5003964 0 6.076928
6078 0.5006574 0 6.077928
6079 0.5009022 0 6.078928
6080 0.5011317 0 6.079927
6081 0.5013468 0 6.080927
6082 0.5015485 0 6.081927
6083 0.5017136 0 6.082927
6084 0.5018684 0 6.083927
6085 0.5020134 0 6.084927
6086 0.5021495 0 6.085927
6087 0.502277 0 6.086927
6088 0.5023965 0 6.087927
6089 0.5025086 0 6.088927
6090 0.5026137 0 6.089927
6091 0.5027122 0 6.090927
6092 0.5028045 0 6.091927
6093 0.5028911 0 6.092927
6094 0.5029723 0 6.093926
6095 0.5030484 0 6.094926
6096 0.5031197 0 6.095926
6097 0.5031866 0 6.096926
6098 0.5032493 0 6.097926
6099 0.5033081 0 6.098926
6100 0.5033632 0 6.099926
6101 0.5034149 0 6.100926
6102 0.5034633 0 6.101926
6103 0.5027096 0 6.102926
6104 0.5020029 0 6.103926
6105 0.5013404 0 6.104926
6106 0.5007194 0 6.105926
6107 0.5001372 0 6.106925
6108 0.4995913 0 6.107925
6109 0.4990795 0 6.108925
6110 0.4985997 0 6.109925
6111 0.49815 0 6.110925
6112 0.4977283 0 6.111925
6113 0.497333 0 6.112925
6114 0.4969624 0 6.113925
6115 0.496615 0 6.114925
6116 0.4962892 0 6.115925
6117 0.4959839 0 6.116925
6118 0.4956976 0 6.117925
6119 0.4954292 0 6.118925
6120 0.4951776 0 6.119925
6121 0.4949417 0 6.120924
6122 0.4947205 0 6.121924
6123 0.4928299 0 6.122924
6124 0.4910575 0 6.123924
6125 0.4893958 0 6.124924
6126 0.487838 0 6.125924
6127 0.4863775 0 6.126924
6128 0.4850084 0 6.127924
6129 0.4837247 0 6.128924
6130 0.4825214 0 6.129924
6131 0.4813932 0 6.130924
6132 0.4803356 0 6.131924
6133 0.479344 0 6.132924
6134 0.4784144 0 6.133924
6135 0.477543 0 6.134923
6136 0.4767259 0 6.135923
6137 0.47596 0 6.136923
6138 0.4752419 0 6.137923
6139 0.4745687 0 6.138923
6140 0.4739376 0 6.139923
6141 0.4733459 0 6.140923
6142 0.4727912 0 6.141923
6143 0.4699535 0 6.142923
6144 0.4672931 0 6.143923
6145 0.464799 0 6.144923
6146 0.4624608 0 6.145923
6147 0.4602687 0 6.146923
6148 0.4582136 0 6.147923
6149 0.456287 0 6.148922
6150 0.4544808 0 6.149922
6151 0.4527874 0 6.150922
6152 0.4511999 0 6.151922
6153 0.4497116 0 6.152922
6154 0.4483164 0 6.153922
6155 0.4470083 0 6.154922
6156 0.445782 0 6.155922
6157 0.4446324 0 6.156922
6158 0.4435546 0 6.157922
6159 0.4425441 0 6.158922
6160 0.4415968 0 6.159922
6161 0.4407087 0 6.160922
6162 0.4398761 0 6.161922
6163 0.4366364 0 6.162921
6164 0.4335991 0 6.163921
6165 0.4307516 0 6.164921
6166 0.4280821 0 6.165921
6167 0.4255795 0 6.166921
6168 0.4232332 0 6.167921
6169 0.4210337 0 6.168921
6170 0.4189715 0 6.169921
6171 0.4170383 0 6.170921
6172 0.4152259 0 6.171921
6173 0.4135267 0 6.172921
6174 0.4119337 0 6.173921
6175 0.4104404 0 6.174921
6176 0.4090403 0 6.17592
6177 0.4077278 0 6.17692
6178 0.4064973 0 6.17792
6179 0.4053437 0 6.17892
6180 0.4042622 0 6.17992
6181 0.4032483 0 6.18092
6182 0.4022977 0 6.18192
6183 0.4002391 0 6.18292
6184 0.3983092 0 6.18392
6185 0.3964999 0 6.18492
6186 0.3948036 0 6.18592
6187 0.3932134 0 6.18692
6188 0.3917226 0 6.18792
6189 0.390325 0 6.18892
6190 0.3890146 0 6.189919
6191 0.3877862 0 6.190919
6192 0.3866346 0 6.191919
6193 0.3855549 0 6.192919
6194 0.3845427 0 6.193919
6195 0.3835938 0 6.194919
6196 0.3827042 0 6.195919
6197 0.3818702 0 6.196919
6198 0.3810883 0 6.197919
6199 0.3803553 0 6.198919
6200 0.3796681 0 6.199919
6201 0.3790238 0 6.200919
6202 0.3784199 0 6.201919
6203 0.3785483 0 6.202919
6204 0.3786688 0 6.203918
6205 0.3787816 0 6.204918
6206 0.3788875 0 6.205918
6207 0.3789867 0 6.206918
6208 0.3790798 0 6.207918
6209 0.379167 0 6.208918
6210 0.3792487 0 6.209918
6211 0.3793254 0 6.210918
6212 0.3793972 0 6.211918
6213 0.3794646 0 6.212918
6214 0.3795278 0 6.213918
6215 0.379587 0 6.214918
6216 0.3796425 0 6.215918
6217 0.3796946 0 6.216918
6218 0.3797434 0 6.217917
6219 0.3797891 0 6.218917
6220 0.379832 0 6.219917
6221 0.3798722 0 6.220917
6222 0.3799099 0 6.221917
6223 0.3812302 0 6.222917
6224 0.382468 0 6.223917
6225 0.3836285 0 6.224917
6226 0.3847164 0 6.225917
6227 0.3857364 0 6.226917
6228 0.3866926 0 6.227917
6229 0.387589 0 6.228917
6230 0.3884294 0 6.229917
6231 0.3892173 0 6.230917
6232 0.3899559 0 6.231916
6233 0.3906484 0 6.232916
6234 0.3912976 0 6.233916
6235 0.3919062 0 6.234916
6236 0.3924767 0 6.235916
6237 0.3930117 0 6.236916
6238 0.3935132 0 6.237916
6239 0.3939833 0 6.238916
6240 0.3944241 0 6.239916
6241 0.3948373 0 6.240916
6242 0.3952247 0 6.241916
6243 0.3969344 0 6.242916
6244 0.3985374 0 6.243916
6245 0.4000401 0 6.244915
6246 0.4014489 0 6.245915
6247 0.4027697 0 6.246915
6248 0.404008 0 6.247915
6249 0.4051688 0 6.248915
6250 0.4062571 0 6.249915
6251 0.4072773 0 6.250915
6252 0.4082339 0 6.251915
6253 0.4091306 0 6.252915
6254 0.4099712 0 6.253915
6255 0.4107594 0 6.254915
6256 0.4114982 0 6.255915
6257 0.4121909 0 6.256915
6258 0.4128403 0 6.257915
6259 0.4134492 0 6.258914
6260 0.4140199 0 6.259914
6261 0.414555 0 6.260914
6262 0.4150566 0 6.261914
6263 0.4167769 0 6.262914
6264 0.4183897 0 6.263914
6265 0.4199016 0 6.264914
6266 0.4213191 0 6.265914
6267 0.422648 0 6.266914
6268 0.4238938 0 6.267914
6269 0.4250618 0 6.268914
6270 0.4261567 0 6.269914
6271 0.4271832 0 6.270914
6272 0.4281456 0 6.271914
6273 0.4290478 0 6.272913
6274 0.4298937 0 6.273913
6275 0.4306866 0 6.274913
6276 0.43143 0 6.275913
6277 0.432127 0 6.276913
6278 0.4327804 0 6.277913
6279 0.4333929 0 6.278913
6280 0.4339671 0 6.279913
6281 0.4345055 0 6.280913
6282 0.4350102 0 6.281913
6283 0.4365657 0 6.282913
6284 0.4380238 0 6.283913
6285 0.4393909 0 6.284913
6286 0.4406725 0 6.285913
6287 0.441874 0 6.286912
6288 0.4430004 0 6.287912
6289 0.4440565 0 6.288912
6290 0.4450465 0 6.289912
6291 0.4459746 0 6.290912
6292 0.4468447 0 6.291912
6293 0.4476604 0 6.292912
6294 0.4484252 0 6.293912
6295 0.4491422 0 6.294912
6296 0.4498143 0 6.295912
6297 0.4504445 0 6.296912
6298 0.4510352 0 6.297912
6299 0.4515891 0 6.298912
6300 0.4521083 0 6.299911
6301 0.4525951 0 6.300911
6302 0.4530514 0 6.301911
6303 0.4543841 0 6.302911
6304 0.4556334 0 6.303911
6305 0.4568047 0 6.304911
6306 0.4579028 0 6.305911
6307 0.4589322 0 6.306911
6308 0.4598973 0 6.307911
6309 0.4608021 0 6.308911
6310 0.4616504 0 6.309911
6311 0.4624456 0 6.310911
6312 0.4631911 0 6.311911
6313 0.46389 0 6.312911
6314 0.4645452 0 6.31391
6315 0.4651595 0 6.31491
6316 0.4657354 0 6.31591
6317 0.4662754 0 6.31691
6318 0.4667815 0 6.31791
6319 0.467256 0 6.31891
6320 0.4677009 0 6.31991
6321 0.468118 0 6.32091
6322 0.4685089 0 6.32191
6323 0.4693999 0 6.32291
6324 0.4702353 0 6.32391
6325 0.4710184 0 6.32491
6326 0.4717526 0 6.32591
6327 0.4724408 0 6.32691
6328 0.4730861 0 6.327909
6329 0.473691 0 6.328909
6330 0.4742582 0 6.329909
6331 0.4747898 0 6.330909
6332 0.4752883 0 6.331909
6333 0.4757556 0 6.332909
6334 0.4761937 0 6.333909
6335 0.4766044 0 6.334909
6336 0.4769894 0 6.335909
6337 0.4773504 0 6.336909
6338 0.4776888 0 6.337909
6339 0.4780061 0 6.338909
6340 0.4783035 0 6.339909
6341 0.4785823 0 6.340909
6342 0.4788438 0 6.341908
6343 0.4793638 0 6.342908
6344 0.4798512 0 6.343908
6345 0.4803083 0 6.344908
6346 0.4807367 0 6.345908
6347 0.4811384 0 6.346908
6348 0.481515 0 6.347908
6349 0.481868 0 6.348908
6350 0.482199 0 6.349908
6351 0.4825093 0 6.350908
6352 0.4828002 0 6.351908
6353 0.4830729 0 6.352908
6354 0.4833285 0 6.353908
6355 0.4835682 0 6.354908
6356 0.4837929 0 6.355907
6357 0.4840036 0 6.356907
6358 0.4842011 0 6.357907
6359 0.4843863 0 6.358907
6360 0.4845598 0 6.359907
6361 0.4847226 0 6.360907
6362 0.4848751 0 6.361907
6363 0.4856166 0 6.362907
6364 0.4863117 0 6.363907
6365 0.4869633 0 6.364907
6366 0.4875742 0 6.365907
6367 0.488147 0 6.366907
6368 0.4886839 0 6.367907
6369 0.4891873 0 6.368906
6370 0.4896592 0 6.369906
6371 0.4901017 0 6.370906
6372 0.4905165 0 6.371906
6373 0.4909053 0 6.372906
6374 0.4912699 0 6.373906
6375 0.4916117 0 6.374906
6376 0.491932 0 6.375906
6377 0.4922324 0 6.376906
6378 0.492514 0 6.377906
6379 0.4927781 0 6.378906
6380 0.4930256 0 6.379906
6381 0.4932576 0 6.380906
6382 0.4934751 0 6.381906
6383 0.4941241 0 6.382905
6384 0.4947324 0 6.383905
6385 0.4953027 0 6.384905
6386 0.4958373 0 6.385905
6387 0.4963386 0 6.386905
6388 0.4968085 0 6.387905
6389 0.4972491 0 6.388905
6390 0.4976621 0 6.389905
6391 0.4980493 0 6.390905
6392 0.4984123 0 6.391905
6393 0.4987526 0 6.392905
6394 0.4990717 0 6.393905
6395 0.4993708 0 6.394905
6396 0.4996512 0 6.395905
6397 0.4999141 0 6.396904
6398 0.5001605 0 6.397904
6399 0.5003915 0 6.398904
6400 0.5006082 0 6.399904
6401 0.5008113 0 6.400904
6402 0.5010017 0 6.401904
6403 0.5010462 0 6.402904
6404 0.501088 0 6.403904
6405 0.5011272 0 6.404904
6406 0.501164 0 6.405904
6407 0.5011984 0 6.406904
6408 0.5012307 0 6.407904
6409 0.5012609 0 6.408904
6410 0.5012893 0 6.409904
6411 0.501316 0 6.410903
6412 0.5013409 0 6.411903
6413 0.5013643 0 6.412903
6414 0.5013862 0 6.413903
6415 0.5014067 0 6.414903
6416 0.501426 0 6.415903
6417 0.501444 0 6.416903
6418 0.501461 0 6.417903
6419 0.5014769 0 6.418903
6420 0.5014918 0 6.419903
6421 0.5015057 0 6.420903
6422 0.5015188 0 6.421903
6423 0.50063 0 6.422903
6424 0.4997968 0 6.423903
6425 0.4990156 0 6.424902
6426 0.4982833 0 6.425902
6427 0.4975967 0 6.426902
6428 0.4969531 0 6.427902
6429 0.4963496 0 6.428902
6430 0.4957839 0 6.429902
6431 0.4952536 0 6.430902
6432 0.4947563 0 6.431902
6433 0.4942902 0 6.432902
6434 0.4938532 0 6.433902
6435 0.4934435 0 6.434902
6436 0.4930595 0 6.435902
6437 0.4926994 0 6.436902
6438 0.4923618 0 6.437901
6439 0.4920453 0 6.438901
6440 0.4917486 0 6.439901
6441 0.4914705 0 6.440901
6442 0.4912097 0 6.441901
6443 0.4891809 0 6.442901
6444 0.4872789 0 6.443901
6445 0.4854958 0 6.444901
6446 0.4838242 0 6.445901
6447 0.482257 0 6.446901
6448 0.4807877 0 6.447901
6449 0.4794103 0 6.448901
6450 0.478119 0 6.449901
6451 0.4769084 0 6.450901
6452 0.4757734 0 6.4519
6453 0.4747094 0 6.4529
6454 0.4737119 0 6.4539
6455 0.4727767 0 6.4549
6456 0.4719 0 6.4559
6457 0.4710781 0 6.4569
6458 0.4703075 0 6.4579
6459 0.4695851 0 6.4589
6460 0.4689078 0 6.4599
6461 0.4682729 0 6.4609
6462 0.4676777 0 6.4619
6463 0.4647445 0 6.4629
6464 0.4619946 0 6.4639
6465 0.4594166 0 6.4649
6466 0.4569997 0 6.465899
6467 0.4547338 0 6.466899
6468 0.4526097 0 6.467899
6469 0.4506182 0 6.468899
6470 0.4487512 0 6.469899
6471 0.4470009 0 6.470899
6472 0.44536 0 6.471899
6473 0.4438216 0 6.472899
6474 0.4423794 0 6.473899
6475 0.4410274 0 6.474899
6476 0.4397598 0 6.475899
6477 0.4385715 0 6.476899
6478 0.4374574 0 6.477899
6479 0.436413 0 6.478899
6480 0.4354338 0 6.479898
6481 0.4345159 0 6.480898
6482 0.4336552 0 6.481898
6483 0.4305239 0 6.482898
6484 0.4275883 0 6.483898
6485 0.4248362 0 6.484898
6486 0.422256 0 6.485898
6487 0.4198371 0 6.486898
6488 0.4175694 0 6.487898
6489 0.4154435 0 6.488898
6490 0.4134504 0 6.489898
6491 0.4115818 0 6.490898
6492 0.4098301 0 6.491898
6493 0.4081878 0 6.492898
6494 0.4066482 0 6.493897
6495 0.4052048 0 6.494897
6496 0.4038516 0 6.495897
6497 0.4025831 0 6.496897
6498 0.4013937 0 6.497897
6499 0.4002787 0 6.498897
6500 0.3992334 0 6.499897
6501 0.3982535 0 6.500897
6502 0.3973348 0 6.501897
6503 0.3956456 0 6.502897
6504 0.3940619 0 6.503897
6505 0.3925773 0 6.504897
6506 0.3911854 0 6.505897
6507 0.3898806 0 6.506896
6508 0.3886572 0 6.507896
6509 0.3875104 0 6.508896
6510 0.3864352 0 6.509896
6511 0.3854273 0 6.510896
6512 0.3844823 0 6.511896
6513 0.3835964 0 6.512896
6514 0.3827658 0 6.513896
6515 0.3819872 0 6.514896
6516 0.3812572 0 6.515896
6517 0.3805729 0 6.516896
6518 0.3799313 0 6.517896
6519 0.3793298 0 6.518896
6520 0.3787659 0 6.519896
6521 0.3782373 0 6.520895
6522 0.3777417 0 6.521895
6523 0.378107 0 6.522895
6524 0.3784494 0 6.523895
6525 0.3787705 0 6.524895
6526 0.3790715 0 6.525895
6527 0.3793537 0 6.526895
6528 0.3796183 0 6.527895
6529 0.3798663 0 6.528895
6530 0.3800988 0 6.529895
6531 0.3803168 0 6.530895
6532 0.3805211 0 6.531895
6533 0.3807127 0 6.532895
6534 0.3808923 0 6.533895
6535 0.3810607 0 6.534894
6536 0.3812186 0 6.535894
6537 0.3813666 0 6.536894
6538 0.3815054 0 6.537894
6539 0.3816354 0 6.538894
6540 0.3817573 0 6.539894
6541 0.3818717 0 6.540894
6542 0.3819789 0 6.541894
6543 0.3833782 0 6.542894
6544 0.38469 0 6.543894
6545 0.3859199 0 6.544894
6546 0.3870728 0 6.545894
6547 0.3881538 0 6.546894
6548 0.3891671 0 6.547894
6549 0.3901172 0 6.548893
6550 0.3910078 0 6.549893
6551 0.3918428 0 6.550893
6552 0.3926256 0 6.551893
6553 0.3933595 0 6.552893
6554 0.3940475 0 6.553893
6555 0.3946925 0 6.554893
6556 0.3952972 0 6.555893
6557 0.3958641 0 6.556893
6558 0.3963956 0 6.557893
6559 0.3968939 0 6.558893
6560 0.397361 0 6.559893
6561 0.3977989 0 6.560893
6562 0.3982094 0 6.561893
6563 0.3999093 0 6.562892
6564 0.4015029 0 6.563892
6565 0.402997 0 6.564892
6566 0.4043976 0 6.565892
6567 0.4057107 0 6.566892
6568 0.4069418 0 6.567892
6569 0.4080959 0 6.568892
6570 0.4091778 0 6.569892
6571 0.4101922 0 6.570892
6572 0.4111432 0 6.571892
6573 0.4120347 0 6.572892
6574 0.4128705 0 6.573892
6575 0.413654 0 6.574892
6576 0.4143886 0 6.575891
6577 0.4150773 0 6.576891
6578 0.4157229 0 6.577891
6579 0.4163282 0 6.578891
6580 0.4168957 0 6.579891
6581 0.4174277 0 6.580891
6582 0.4179264 0 6.581891
6583 0.4196141 0 6.582891
6584 0.4211963 0 6.583891
6585 0.4226797 0 6.584891
6586 0.4240704 0 6.585891
6587 0.4253741 0 6.586891
6588 0.4265963 0 6.587891
6589 0.4277422 0 6.588891
6590 0.4288164 0 6.58989
6591 0.4298235 0 6.59089
6592 0.4307677 0 6.59189
6593 0.4316528 0 6.59289
6594 0.4324827 0 6.59389
6595 0.4332606 0 6.59489
6596 0.4339899 0 6.59589
6597 0.4346737 0 6.59689
6598 0.4353147 0 6.59789
6599 0.4359157 0 6.59889
6600 0.4364791 0 6.59989
6601 0.4370072 0 6.60089
6602 0.4375024 0 6.60189
6603 0.4390275 0 6.60289
6604 0.4404573 0 6.603889
6605 0.4417978 0 6.604889
6606 0.4430544 0 6.605889
6607 0.4442325 0 6.606889
6608 0.445337 0 6.607889
6609 0.4463724 0 6.608889
6610 0.4473432 0 6.609889
6611 0.4482532 0 6.610889
6612 0.4491065 0 6.611889
6613 0.4499063 0 6.612889
6614 0.4506561 0 6.613889
6615 0.4513592 0 6.614889
6616 0.4520182 0 6.615889
6617 0.4526361 0 6.616889
6618 0.4532153 0 6.617888
6619 0.4537584 0 6.618888
6620 0.4542675 0 6.619888
6621 0.4547448 0 6.620888
6622 0.4551923 0 6.621888
6623 0.4564413 0 6.622888
6624 0.4576123 0 6.623888
6625 0.4587101 0 6.624888
6626 0.4597393 0 6.625888
6627 0.4607042 0 6.626888
6628 0.4616087 0 6.627888
6629 0.4624568 0 6.628888
6630 0.4632518 0 6.629888
6631 0.4639971 0 6.630888
6632 0.4646959 0 6.631887
6633 0.465351 0 6.632887
6634 0.4659651 0 6.633887
6635 0.4665408 0 6.634887
6636 0.4670806 0 6.635887
6637 0.4675867 0 6.636887
6638 0.4680611 0 6.637887
6639 0.4685058 0 6.638887
6640 0.4689228 0 6.639887
6641 0.4693137 0 6.640887
6642 0.4696802 0 6.641887
6643 0.4704906 0 6.642887
6644 0.4712504 0 6.643887
6645 0.4719626 0 6.644886
6646 0.4726304 0 6.645886
6647 0.4732564 0 6.646886
6648 0.4738433 0 6.647886
6649 0.4743935 0 6.648886
6650 0.4749094 0 6.649886
6651 0.4753929 0 6.650886
6652 0.4758464 0 6.651886
6653 0.4762714 0 6.652886
6654 0.4766698 0 6.653886
6655 0.4770434 0 6.654886
6656 0.4773936 0 6.655886
6657 0.477722 0 6.656886
6658 0.4780298 0 6.657886
6659 0.4783183 0 6.658885
6660 0.4785888 0 6.659885
6661 0.4788425 0 6.660885
6662 0.4790803 0 6.661885
6663 0.479609 0 6.662885
6664 0.4801047 0 6.663885
6665 0.4805694 0 6.664885
6666 0.4810051 0 6.665885
6667 0.4814135 0 6.666885
6668 0.4817964 0 6.667885
6669 0.4821554 0 6.668885
6670 0.4824919 0 6.669885
6671 0.4828075 0 6.670885
6672 0.4831032 0 6.671885
6673 0.4833805 0 6.672884
6674 0.4836405 0 6.673884
6675 0.4838842 0 6.674884
6676 0.4841127 0 6.675884
6677 0.4843269 0 6.676884
6678 0.4845277 0 6.677884
6679 0.484716 0 6.678884
6680 0.4848925 0 6.679884
6681 0.485058 0 6.680884
6682 0.4852131 0 6.681884
6683 0.4859517 0 6.682884
6684 0.4866441 0 6.683884
6685 0.4872932 0 6.684884
6686 0.4879019 0 6.685884
6687 0.4884724 0 6.686883
6688 0.4890073 0 6.687883
6689 0.4895087 0 6.688883
6690 0.4899788 0 6.689883
6691 0.4904196 0 6.690883
6692 0.4908327 0 6.691883
6693 0.4912201 0 6.692883
6694 0.4915832 0 6.693883
6695 0.4919237 0 6.694883
6696 0.4922428 0 6.695883
6697 0.4925421 0 6.696883
6698 0.4928226 0 6.697883
6699 0.4930856 0 6.698883
6700 0.4933321 0 6.699883
6701 0.4935633 0 6.700882
6702 0.49378 0 6.701882
6703 0.4943845 0 6.702882
6704 0.4949514 0 6.703882
6705 0.4954827 0 6.704882
6706 0.4959809 0 6.705882
6707 0.496448 0 6.706882
6708 0.4968857 0 6.707882
6709 0.4972962 0 6.708882
6710 0.4976811 0 6.709882
6711 0.4980419 0 6.710882
6712 0.49838 0 6.711882
6713 0.4986971 0 6.712882
6714 0.4989944 0 6.713881
6715 0.4992731 0 6.714881
6716 0.4995344 0 6.715881
6717 0.4997793 0 6.716881
6718 0.5000089 0 6.717881
6719 0.5002242 0 6.718881
6720 0.500426 0 6.719881
6721 0.5006152 0 6.720881
6722 0.5007926 0 6.721881
6723 0.5007226 0 6.722881
6724 0.500657 0 6.723881
6725 0.5005955 0 6.724881
6726 0.5005378 0 6.725881
6727 0.5004838 0 6.726881
6728 0.5004331 0 6.72788
6729 0.5003856 0 6.72888
6730 0.5003411 0 6.72988
6731 0.5002993 0 6.73088
6732 0.5002601 0 6.73188
6733 0.5002235 0 6.73288
6734 0.5001891 0 6.73388
6735 0.5001568 0 6.73488
6736 0.5001266 0 6.73588
6737 0.5000982 0 6.73688
6738 0.5000716 0 6.73788
6739 0.5000467 0 6.73888
6740 0.5000234 0 6.73988
6741 0.5000014 0 6.74088
6742 0.499981 0 6.741879
6743 0.4989416 0 6.742879
6744 0.4979673 0 6.743879
6745 0.4970539 0 6.744879
6746 0.4961976 0 6.745879
6747 0.4953947 0 6.746879
6748 0.4946421 0 6.747879
6749 0.4939365 0 6.748879
6750 0.493275 0 6.749879
6751 0.4926548 0 6.750879
6752 0.4920734 0 6.751879
6753 0.4915284 0 6.752879
6754 0.4910173 0 6.753879
6755 0.4905383 0 6.754879
6756 0.4900892 0 6.755878
6757 0.4896681 0 6.756878
6758 0.4892734 0 6.757878
6759 0.4889033 0 6.758878
6760 0.4885564 0 6.759878
6761 0.4882312 0 6.760878
6762 0.4879262 0 6.761878
6763 0.4857691 0 6.762878
6764 0.4837467 0 6.763878
6765 0.4818508 0 6.764878
6766 0.4800733 0 6.765878
6767 0.4784069 0 6.766878
6768 0.4768447 0 6.767878
6769 0.4753802 0 6.768878
6770 0.4740071 0 6.769877
6771 0.4727199 0 6.770877
6772 0.4715131 0 6.771877
6773 0.4703817 0 6.772877
6774 0.4693211 0 6.773877
6775 0.4683267 0 6.774877
6776 0.4673945 0 6.775877
6777 0.4665206 0 6.776877
6778 0.4657013 0 6.777877
6779 0.4649332 0 6.778877
6780 0.4642131 0 6.779877
6781 0.4635379 0 6.780877
6782 0.462905 0 6.781877
6783 0.4598993 0 6.782876
6784 0.4570814 0 6.783876
6785 0.4544396 0 6.784876
6786 0.4519629 0 6.785876
6787 0.4496411 0 6.786876
6788 0.4474643 0 6.787876
6789 0.4454237 0 6.788876
6790 0.4435104 0 6.789876
6791 0.4417169 0 6.790876
6792 0.4400354 0 6.791876
6793 0.438459 0 6.792876
6794 0.4369811 0 6.793876
6795 0.4355956 0 6.794876
6796 0.4342967 0 6.795876
6797 0.433079 0 6.796875
6798 0.4319374 0 6.797875
6799 0.4308671 0 6.798875
6800 0.4298637 0 6.799875
6801 0.428923 0 6.800875
6802 0.4280412 0 6.801875
6803 0.4250197 0 6.802875
6804 0.4221871 0 6.803875
6805 0.4195314 0 6.804875
6806 0.4170418 0 6.805875
6807 0.4147078 0 6.806875
6808 0.4125196 0 6.807875
6809 0.4104682 0 6.808875
6810 0.4085451 0 6.809875
6811 0.4067421 0 6.810874
6812 0.4050518 0 6.811874
6813 0.4034671 0 6.812874
6814 0.4019815 0 6.813874
6815 0.4005888 0 6.814874
6816 0.399283 0 6.815874
6817 0.398059 0 6.816874
6818 0.3969113 0 6.817874
6819 0.3958354 0 6.818874
6820 0.3948268 0 6.819874
6821 0.3938812 0 6.820874
6822 0.3929947 0 6.821874
6823 0.3916464 0 6.822874
6824 0.3903823 0 6.823874
