"tvelx-rfile"
"Time Step" "tvelx etc.."
("Time Step" "tvelx(t1)" "tvelx(t2)" "flow-time")
5272 -1.071021e-08 0 5.271986
5273 -1.047738e-08 0 5.272986
5274 -1.094304e-08 0 5.273986
5275 -1.071021e-08 0 5.274986
5276 -1.094304e-08 0 5.275986
5277 -1.047738e-08 0 5.276986
5278 -1.071021e-08 0 5.277986
5279 -1.094304e-08 0 5.278986
5280 -1.094304e-08 0 5.279985
5281 -1.094304e-08 0 5.280985
5282 -1.094304e-08 0 5.281985
5283 -1.094304e-08 0 5.282985
5284 -1.047738e-08 0 5.283985
5285 -1.094304e-08 0 5.284985
5286 -1.14087e-08 0 5.285985
5287 -1.094304e-08 0 5.286985
5288 -1.117587e-08 0 5.287985
5289 -1.117587e-08 0 5.288985
5290 -1.117587e-08 0 5.289985
5291 -1.117587e-08 0 5.290985
5292 -1.094304e-08 0 5.291985
5293 -1.117587e-08 0 5.292984
5294 -1.117587e-08 0 5.293984
5295 -1.164153e-08 0 5.294984
5296 -1.14087e-08 0 5.295984
5297 -1.14087e-08 0 5.296984
5298 -1.117587e-08 0 5.297984
5299 -1.164153e-08 0 5.298984
5300 -1.164153e-08 0 5.299984
5301 -1.14087e-08 0 5.300984
5302 -1.187436e-08 0 5.301984
5303 -1.164153e-08 0 5.302984
5304 -1.14087e-08 0 5.303984
5305 -1.164153e-08 0 5.304984
5306 -1.14087e-08 0 5.305984
5307 -1.187436e-08 0 5.306983
5308 -1.187436e-08 0 5.307983
5309 -1.164153e-08 0 5.308983
5310 -1.187436e-08 0 5.309983
5311 -1.187436e-08 0 5.310983
5312 -1.210719e-08 0 5.311983
5313 -1.164153e-08 0 5.312983
5314 -1.280569e-08 0 5.313983
5315 -1.210719e-08 0 5.314983
5316 -1.210719e-08 0 5.315983
5317 -1.164153e-08 0 5.316983
5318 -1.280569e-08 0 5.317983
5319 -1.187436e-08 0 5.318983
5320 -1.234002e-08 0 5.319983
5321 -1.234002e-08 0 5.320982
5322 -1.210719e-08 0 5.321982
5323 -1.187436e-08 0 5.322982
5324 -1.187436e-08 0 5.323982
5325 -1.257285e-08 0 5.324982
5326 -1.257285e-08 0 5.325982
5327 -1.280569e-08 0 5.326982
5328 -1.257285e-08 0 5.327982
5329 -1.257285e-08 0 5.328982
5330 -1.257285e-08 0 5.329982
5331 -1.303852e-08 0 5.330982
5332 -1.280569e-08 0 5.331982
5333 -1.303852e-08 0 5.332982
5334 -1.303852e-08 0 5.333982
5335 -1.280569e-08 0 5.334981
5336 -1.210719e-08 0 5.335981
5337 -1.234002e-08 0 5.336981
5338 -1.280569e-08 0 5.337981
5339 -1.257285e-08 0 5.338981
5340 -1.210719e-08 0 5.339981
5341 -1.280569e-08 0 5.340981
5342 -1.257285e-08 0 5.341981
5343 -1.280569e-08 0 5.342981
5344 -1.327135e-08 0 5.343981
5345 -1.303852e-08 0 5.344981
5346 -1.257285e-08 0 5.345981
5347 -1.257285e-08 0 5.346981
5348 -1.327135e-08 0 5.34798
5349 -1.280569e-08 0 5.34898
5350 -1.303852e-08 0 5.34998
5351 -1.280569e-08 0 5.35098
5352 -1.350418e-08 0 5.35198
5353 -1.280569e-08 0 5.35298
5354 -1.327135e-08 0 5.35398
5355 -1.303852e-08 0 5.35498
5356 -1.327135e-08 0 5.35598
5357 -1.303852e-08 0 5.35698
5358 -1.350418e-08 0 5.35798
5359 -1.327135e-08 0 5.35898
5360 -1.396984e-08 0 5.35998
5361 -1.327135e-08 0 5.36098
5362 -1.350418e-08 0 5.361979
5363 -1.327135e-08 0 5.362979
5364 -1.373701e-08 0 5.363979
5365 -1.373701e-08 0 5.364979
5366 -1.327135e-08 0 5.365979
5367 -1.373701e-08 0 5.366979
5368 -1.373701e-08 0 5.367979
5369 -1.303852e-08 0 5.368979
5370 -1.350418e-08 0 5.369979
5371 -1.373701e-08 0 5.370979
5372 -1.350418e-08 0 5.371979
5373 -1.396984e-08 0 5.372979
5374 -1.373701e-08 0 5.373979
5375 -1.373701e-08 0 5.374979
5376 -1.350418e-08 0 5.375978
5377 -1.396984e-08 0 5.376978
5378 -1.373701e-08 0 5.377978
5379 -1.350418e-08 0 5.378978
5380 -1.373701e-08 0 5.379978
5381 -1.396984e-08 0 5.380978
5382 -1.396984e-08 0 5.381978
5383 -1.350418e-08 0 5.382978
5384 -1.396984e-08 0 5.383978
5385 -1.396984e-08 0 5.384978
5386 -1.420267e-08 0 5.385978
5387 -1.350418e-08 0 5.386978
5388 -1.44355e-08 0 5.387978
5389 -1.373701e-08 0 5.388978
5390 -1.420267e-08 0 5.389977
5391 -1.396984e-08 0 5.390977
5392 -1.373701e-08 0 5.391977
5393 -1.373701e-08 0 5.392977
5394 -1.466833e-08 0 5.393977
5395 -1.44355e-08 0 5.394977
5396 -1.420267e-08 0 5.395977
5397 -1.396984e-08 0 5.396977
5398 -1.420267e-08 0 5.397977
5399 -1.466833e-08 0 5.398977
5400 -1.44355e-08 0 5.399977
5401 -1.420267e-08 0 5.400977
5402 -1.44355e-08 0 5.401977
5403 -1.44355e-08 0 5.402977
5404 -1.396984e-08 0 5.403976
5405 -1.44355e-08 0 5.404976
5406 -1.420267e-08 0 5.405976
5407 -1.396984e-08 0 5.406976
5408 -1.466833e-08 0 5.407976
5409 -1.490116e-08 0 5.408976
5410 -1.396984e-08 0 5.409976
5411 -1.44355e-08 0 5.410976
5412 -1.44355e-08 0 5.411976
5413 -1.420267e-08 0 5.412976
5414 -1.490116e-08 0 5.413976
5415 -1.396984e-08 0 5.414976
5416 -1.490116e-08 0 5.415976
5417 -1.466833e-08 0 5.416975
5418 -1.466833e-08 0 5.417975
5419 -1.420267e-08 0 5.418975
5420 -1.420267e-08 0 5.419975
5421 -1.466833e-08 0 5.420975
5422 -1.420267e-08 0 5.421975
5423 -1.44355e-08 0 5.422975
5424 -1.44355e-08 0 5.423975
5425 -1.44355e-08 0 5.424975
5426 -1.490116e-08 0 5.425975
5427 -1.490116e-08 0 5.426975
5428 -1.490116e-08 0 5.427975
5429 -1.44355e-08 0 5.428975
5430 -1.490116e-08 0 5.429975
5431 -1.490116e-08 0 5.430974
5432 -1.490116e-08 0 5.431974
5433 -1.44355e-08 0 5.432974
5434 -1.490116e-08 0 5.433974
5435 -1.44355e-08 0 5.434974
5436 -1.536682e-08 0 5.435974
5437 -1.490116e-08 0 5.436974
5438 -1.44355e-08 0 5.437974
5439 -1.490116e-08 0 5.438974
5440 -1.396984e-08 0 5.439974
5441 -1.490116e-08 0 5.440974
5442 -1.536682e-08 0 5.441974
5443 -1.536682e-08 0 5.442974
5444 -1.490116e-08 0 5.443974
5445 -1.490116e-08 0 5.444973
5446 -1.396984e-08 0 5.445973
5447 -1.536682e-08 0 5.446973
5448 -1.490116e-08 0 5.447973
5449 -1.490116e-08 0 5.448973
5450 -1.536682e-08 0 5.449973
5451 -1.490116e-08 0 5.450973
5452 -1.490116e-08 0 5.451973
5453 -1.490116e-08 0 5.452973
5454 -1.583248e-08 0 5.453973
5455 -1.490116e-08 0 5.454973
5456 -1.490116e-08 0 5.455973
5457 -1.490116e-08 0 5.456973
5458 -1.490116e-08 0 5.457973
5459 -1.490116e-08 0 5.458972
5460 -1.490116e-08 0 5.459972
5461 -1.536682e-08 0 5.460972
5462 -1.536682e-08 0 5.461972
5463 -1.44355e-08 0 5.462972
5464 -1.536682e-08 0 5.463972
5465 -1.490116e-08 0 5.464972
5466 -1.536682e-08 0 5.465972
5467 -1.490116e-08 0 5.466972
5468 -1.44355e-08 0 5.467972
5469 -1.490116e-08 0 5.468972
5470 -1.490116e-08 0 5.469972
5471 -1.490116e-08 0 5.470972
5472 -1.490116e-08 0 5.471972
5473 -1.490116e-08 0 5.472971
5474 -1.490116e-08 0 5.473971
5475 -1.490116e-08 0 5.474971
5476 -1.490116e-08 0 5.475971
5477 -1.583248e-08 0 5.476971
5478 -1.44355e-08 0 5.477971
5479 -1.490116e-08 0 5.478971
5480 -1.44355e-08 0 5.479971
5481 -1.44355e-08 0 5.480971
5482 -1.536682e-08 0 5.481971
5483 -1.536682e-08 0 5.482971
5484 -1.536682e-08 0 5.483971
5485 -1.44355e-08 0 5.484971
5486 -1.490116e-08 0 5.48597
5487 -1.44355e-08 0 5.48697
5488 -1.44355e-08 0 5.48797
5489 -1.44355e-08 0 5.48897
5490 -1.44355e-08 0 5.48997
5491 -1.536682e-08 0 5.49097
5492 -1.44355e-08 0 5.49197
5493 -1.490116e-08 0 5.49297
5494 -1.396984e-08 0 5.49397
5495 -1.490116e-08 0 5.49497
5496 -1.490116e-08 0 5.49597
5497 -1.466833e-08 0 5.49697
5498 -1.490116e-08 0 5.49797
5499 -1.44355e-08 0 5.49897
5500 -1.44355e-08 0 5.499969
5501 -1.44355e-08 0 5.500969
5502 -1.420267e-08 0 5.501969
5503 -1.466833e-08 0 5.502969
5504 -1.44355e-08 0 5.503969
5505 -1.373701e-08 0 5.504969
5506 -1.44355e-08 0 5.505969
5507 -1.420267e-08 0 5.506969
5508 -1.466833e-08 0 5.507969
5509 -1.396984e-08 0 5.508969
5510 -1.396984e-08 0 5.509969
5511 -1.466833e-08 0 5.510969
5512 -1.373701e-08 0 5.511969
5513 -1.350418e-08 0 5.512969
5514 -1.396984e-08 0 5.513968
5515 -1.396984e-08 0 5.514968
5516 -1.327135e-08 0 5.515968
5517 -1.396984e-08 0 5.516968
5518 -1.396984e-08 0 5.517968
5519 -1.373701e-08 0 5.518968
5520 -1.327135e-08 0 5.519968
5521 -1.327135e-08 0 5.520968
5522 -1.327135e-08 0 5.521968
5523 -1.350418e-08 0 5.522968
5524 -1.373701e-08 0 5.523968
5525 -1.327135e-08 0 5.524968
5526 -1.257285e-08 0 5.525968
5527 -1.350418e-08 0 5.526968
5528 -1.350418e-08 0 5.527967
5529 -1.280569e-08 0 5.528967
5530 -1.327135e-08 0 5.529967
5531 -1.257285e-08 0 5.530967
5532 -1.257285e-08 0 5.531967
5533 -1.257285e-08 0 5.532967
5534 -1.303852e-08 0 5.533967
5535 -1.257285e-08 0 5.534967
5536 -1.303852e-08 0 5.535967
5537 -1.303852e-08 0 5.536967
5538 -1.257285e-08 0 5.537967
5539 -1.210719e-08 0 5.538967
5540 -1.280569e-08 0 5.539967
5541 -1.257285e-08 0 5.540967
5542 -1.257285e-08 0 5.541966
5543 -1.210719e-08 0 5.542966
5544 -1.187436e-08 0 5.543966
5545 -1.187436e-08 0 5.544966
5546 -1.210719e-08 0 5.545966
5547 -1.210719e-08 0 5.546966
5548 -1.164153e-08 0 5.547966
5549 -1.210719e-08 0 5.548966
5550 -1.164153e-08 0 5.549966
5551 -1.187436e-08 0 5.550966
5552 -1.14087e-08 0 5.551966
5553 -1.164153e-08 0 5.552966
5554 -1.164153e-08 0 5.553966
5555 -1.164153e-08 0 5.554965
5556 -1.14087e-08 0 5.555965
5557 -1.117587e-08 0 5.556965
5558 -1.14087e-08 0 5.557965
5559 -1.094304e-08 0 5.558965
5560 -1.14087e-08 0 5.559965
5561 -1.117587e-08 0 5.560965
5562 -1.094304e-08 0 5.561965
5563 -1.094304e-08 0 5.562965
5564 -1.094304e-08 0 5.563965
5565 -1.094304e-08 0 5.564965
5566 -1.094304e-08 0 5.565965
5567 -1.094304e-08 0 5.566965
5568 -1.094304e-08 0 5.567965
5569 -1.094304e-08 0 5.568964
5570 -1.14087e-08 0 5.569964
5571 -1.094304e-08 0 5.570964
5572 -1.071021e-08 0 5.571964
5573 -1.117587e-08 0 5.572964
5574 -1.094304e-08 0 5.573964
5575 -1.071021e-08 0 5.574964
5576 -1.117587e-08 0 5.575964
5577 -1.071021e-08 0 5.576964
5578 -1.094304e-08 0 5.577964
5579 -1.047738e-08 0 5.578964
5580 -1.047738e-08 0 5.579964
5581 -1.094304e-08 0 5.580964
5582 -1.094304e-08 0 5.581964
5583 -1.094304e-08 0 5.582963
5584 -1.094304e-08 0 5.583963
5585 -1.071021e-08 0 5.584963
5586 -1.047738e-08 0 5.585963
5587 -1.094304e-08 0 5.586963
5588 -1.117587e-08 0 5.587963
5589 -1.14087e-08 0 5.588963
5590 -1.117587e-08 0 5.589963
5591 -1.094304e-08 0 5.590963
5592 -1.117587e-08 0 5.591963
5593 -1.094304e-08 0 5.592963
5594 -1.117587e-08 0 5.593963
5595 -1.094304e-08 0 5.594963
5596 -1.14087e-08 0 5.595963
5597 -1.117587e-08 0 5.596962
5598 -1.047738e-08 0 5.597962
5599 -1.14087e-08 0 5.598962
5600 -1.164153e-08 0 5.599962
5601 -1.071021e-08 0 5.600962
5602 -1.094304e-08 0 5.601962
5603 -1.14087e-08 0 5.602962
5604 -1.164153e-08 0 5.603962
5605 -1.117587e-08 0 5.604962
5606 -1.094304e-08 0 5.605962
5607 -1.164153e-08 0 5.606962
5608 -1.14087e-08 0 5.607962
5609 -1.117587e-08 0 5.608962
5610 -1.14087e-08 0 5.609962
5611 -1.164153e-08 0 5.610961
5612 -1.164153e-08 0 5.611961
5613 -1.187436e-08 0 5.612961
5614 -1.117587e-08 0 5.613961
5615 -1.164153e-08 0 5.614961
5616 -1.14087e-08 0 5.615961
5617 -1.187436e-08 0 5.616961
5618 -1.14087e-08 0 5.617961
5619 -1.117587e-08 0 5.618961
5620 -1.187436e-08 0 5.619961
5621 -1.164153e-08 0 5.620961
5622 -1.210719e-08 0 5.621961
5623 -1.164153e-08 0 5.622961
5624 -1.187436e-08 0 5.62396
5625 -1.14087e-08 0 5.62496
5626 -1.164153e-08 0 5.62596
5627 -1.164153e-08 0 5.62696
5628 -1.187436e-08 0 5.62796
5629 -1.234002e-08 0 5.62896
5630 -1.164153e-08 0 5.62996
5631 -1.187436e-08 0 5.63096
5632 -1.210719e-08 0 5.63196
5633 -1.210719e-08 0 5.63296
5634 -1.187436e-08 0 5.63396
5635 -1.234002e-08 0 5.63496
5636 -1.210719e-08 0 5.63596
5637 -1.234002e-08 0 5.63696
5638 -1.234002e-08 0 5.637959
5639 -1.234002e-08 0 5.638959
5640 -1.234002e-08 0 5.639959
5641 -1.210719e-08 0 5.640959
5642 -1.164153e-08 0 5.641959
5643 -1.234002e-08 0 5.642959
5644 -1.210719e-08 0 5.643959
5645 -1.280569e-08 0 5.644959
5646 -1.280569e-08 0 5.645959
5647 -1.257285e-08 0 5.646959
5648 -1.280569e-08 0 5.647959
5649 -1.280569e-08 0 5.648959
5650 -1.187436e-08 0 5.649959
5651 -1.234002e-08 0 5.650959
5652 -1.280569e-08 0 5.651958
5653 -1.257285e-08 0 5.652958
5654 -1.303852e-08 0 5.653958
5655 -1.280569e-08 0 5.654958
5656 -1.280569e-08 0 5.655958
5657 -1.303852e-08 0 5.656958
5658 -1.234002e-08 0 5.657958
5659 -1.327135e-08 0 5.658958
5660 -1.327135e-08 0 5.659958
5661 -1.303852e-08 0 5.660958
5662 -1.350418e-08 0 5.661958
5663 -1.257285e-08 0 5.662958
5664 -1.280569e-08 0 5.663958
5665 -1.373701e-08 0 5.664958
5666 -1.303852e-08 0 5.665957
5667 -1.280569e-08 0 5.666957
5668 -1.280569e-08 0 5.667957
5669 -1.303852e-08 0 5.668957
5670 -1.327135e-08 0 5.669957
5671 -1.303852e-08 0 5.670957
5672 -1.303852e-08 0 5.671957
5673 -1.303852e-08 0 5.672957
5674 -1.350418e-08 0 5.673957
5675 -1.350418e-08 0 5.674957
5676 -1.350418e-08 0 5.675957
5677 -1.373701e-08 0 5.676957
5678 -1.350418e-08 0 5.677957
5679 -1.327135e-08 0 5.678957
5680 -1.350418e-08 0 5.679956
5681 -1.373701e-08 0 5.680956
5682 -1.303852e-08 0 5.681956
5683 -1.350418e-08 0 5.682956
5684 -1.350418e-08 0 5.683956
5685 -1.420267e-08 0 5.684956
5686 -1.373701e-08 0 5.685956
5687 -1.350418e-08 0 5.686956
5688 -1.303852e-08 0 5.687956
5689 -1.373701e-08 0 5.688956
5690 -1.373701e-08 0 5.689956
5691 -1.327135e-08 0 5.690956
5692 -1.350418e-08 0 5.691956
5693 -1.327135e-08 0 5.692955
5694 -1.396984e-08 0 5.693955
5695 -1.44355e-08 0 5.694955
5696 -1.350418e-08 0 5.695955
5697 -1.350418e-08 0 5.696955
5698 -1.373701e-08 0 5.697955
5699 -1.350418e-08 0 5.698955
5700 -1.396984e-08 0 5.699955
5701 -1.373701e-08 0 5.700955
5702 -1.373701e-08 0 5.701955
5703 -1.350418e-08 0 5.702955
5704 -1.373701e-08 0 5.703955
5705 -1.373701e-08 0 5.704955
5706 -1.396984e-08 0 5.705955
5707 -1.396984e-08 0 5.706954
5708 -1.420267e-08 0 5.707954
5709 -1.396984e-08 0 5.708954
5710 -1.396984e-08 0 5.709954
5711 -1.373701e-08 0 5.710954
5712 -1.396984e-08 0 5.711954
5713 -1.420267e-08 0 5.712954
5714 -1.373701e-08 0 5.713954
5715 -1.373701e-08 0 5.714954
5716 -1.396984e-08 0 5.715954
5717 -1.303852e-08 0 5.716954
5718 -1.420267e-08 0 5.717954
5719 -1.396984e-08 0 5.718954
5720 -1.373701e-08 0 5.719954
5721 -1.466833e-08 0 5.720953
5722 -1.350418e-08 0 5.721953
5723 -1.373701e-08 0 5.722953
5724 -1.420267e-08 0 5.723953
5725 -1.466833e-08 0 5.724953
5726 -1.350418e-08 0 5.725953
5727 -1.396984e-08 0 5.726953
5728 -1.396984e-08 0 5.727953
5729 -1.44355e-08 0 5.728953
5730 -1.466833e-08 0 5.729953
5731 -1.420267e-08 0 5.730953
5732 -1.396984e-08 0 5.731953
5733 -1.373701e-08 0 5.732953
5734 -1.327135e-08 0 5.733953
5735 -1.396984e-08 0 5.734952
5736 -1.396984e-08 0 5.735952
5737 -1.396984e-08 0 5.736952
5738 -1.396984e-08 0 5.737952
5739 -1.44355e-08 0 5.738952
5740 -1.396984e-08 0 5.739952
5741 -1.466833e-08 0 5.740952
5742 -1.420267e-08 0 5.741952
5743 -1.373701e-08 0 5.742952
5744 -1.396984e-08 0 5.743952
5745 -1.373701e-08 0 5.744952
5746 -1.44355e-08 0 5.745952
5747 -1.490116e-08 0 5.746952
5748 -1.396984e-08 0 5.747952
5749 -1.420267e-08 0 5.748951
5750 -1.420267e-08 0 5.749951
5751 -1.44355e-08 0 5.750951
5752 -1.420267e-08 0 5.751951
5753 -1.44355e-08 0 5.752951
5754 -1.420267e-08 0 5.753951
5755 -1.44355e-08 0 5.754951
5756 -1.44355e-08 0 5.755951
5757 -1.44355e-08 0 5.756951
5758 -1.466833e-08 0 5.757951
5759 -1.466833e-08 0 5.758951
5760 -1.44355e-08 0 5.759951
5761 -1.466833e-08 0 5.760951
5762 -1.420267e-08 0 5.76195
5763 -1.44355e-08 0 5.76295
5764 -1.466833e-08 0 5.76395
5765 -1.44355e-08 0 5.76495
5766 -1.44355e-08 0 5.76595
5767 -1.396984e-08 0 5.76695
5768 -1.490116e-08 0 5.76795
5769 -1.490116e-08 0 5.76895
5770 -1.490116e-08 0 5.76995
5771 -1.490116e-08 0 5.77095
5772 -1.490116e-08 0 5.77195
5773 -1.44355e-08 0 5.77295
5774 -1.44355e-08 0 5.77395
5775 -1.44355e-08 0 5.77495
5776 -1.44355e-08 0 5.775949
5777 -1.490116e-08 0 5.776949
5778 -1.490116e-08 0 5.777949
5779 -1.44355e-08 0 5.778949
5780 -1.44355e-08 0 5.779949
5781 -1.44355e-08 0 5.780949
5782 -1.44355e-08 0 5.781949
5783 -1.44355e-08 0 5.782949
5784 -1.396984e-08 0 5.783949
5785 -1.466833e-08 0 5.784949
5786 -1.466833e-08 0 5.785949
5787 -1.466833e-08 0 5.786949
5788 -1.490116e-08 0 5.787949
5789 -1.466833e-08 0 5.788949
5790 -1.490116e-08 0 5.789948
5791 -1.466833e-08 0 5.790948
5792 -1.490116e-08 0 5.791948
5793 -1.44355e-08 0 5.792948
5794 -1.396984e-08 0 5.793948
5795 -1.44355e-08 0 5.794948
5796 -1.420267e-08 0 5.795948
5797 -1.466833e-08 0 5.796948
5798 -1.536682e-08 0 5.797948
5799 -1.466833e-08 0 5.798948
5800 -1.466833e-08 0 5.799948
5801 -1.466833e-08 0 5.800948
5802 -1.466833e-08 0 5.801948
5803 -1.420267e-08 0 5.802948
5804 -1.420267e-08 0 5.803947
5805 -1.44355e-08 0 5.804947
5806 -1.44355e-08 0 5.805947
5807 -1.373701e-08 0 5.806947
5808 -1.420267e-08 0 5.807947
5809 -1.327135e-08 0 5.808947
5810 -1.420267e-08 0 5.809947
5811 -1.396984e-08 0 5.810947
5812 -1.350418e-08 0 5.811947
5813 -1.350418e-08 0 5.812947
5814 -1.44355e-08 0 5.813947
5815 -1.420267e-08 0 5.814947
5816 -1.373701e-08 0 5.815947
5817 -1.396984e-08 0 5.816947
5818 -1.396984e-08 0 5.817946
5819 -1.350418e-08 0 5.818946
5820 -1.396984e-08 0 5.819946
5821 -1.373701e-08 0 5.820946
5822 -1.396984e-08 0 5.821946
5823 -1.350418e-08 0 5.822946
5824 -1.327135e-08 0 5.823946
5825 -1.350418e-08 0 5.824946
5826 -1.420267e-08 0 5.825946
5827 -1.350418e-08 0 5.826946
5828 -1.373701e-08 0 5.827946
5829 -1.327135e-08 0 5.828946
5830 -1.327135e-08 0 5.829946
5831 -1.327135e-08 0 5.830945
5832 -1.303852e-08 0 5.831945
5833 -1.350418e-08 0 5.832945
5834 -1.303852e-08 0 5.833945
5835 -1.303852e-08 0 5.834945
5836 -1.327135e-08 0 5.835945
5837 -1.327135e-08 0 5.836945
5838 -1.303852e-08 0 5.837945
5839 -1.280569e-08 0 5.838945
5840 -1.280569e-08 0 5.839945
5841 -1.234002e-08 0 5.840945
5842 -1.303852e-08 0 5.841945
5843 -1.234002e-08 0 5.842945
5844 -1.257285e-08 0 5.843945
5845 -1.257285e-08 0 5.844944
5846 -1.257285e-08 0 5.845944
5847 -1.210719e-08 0 5.846944
5848 -1.234002e-08 0 5.847944
5849 -1.257285e-08 0 5.848944
5850 -1.210719e-08 0 5.849944
5851 -1.210719e-08 0 5.850944
5852 -1.210719e-08 0 5.851944
5853 -1.257285e-08 0 5.852944
5854 -1.234002e-08 0 5.853944
5855 -1.187436e-08 0 5.854944
5856 -1.164153e-08 0 5.855944
5857 -1.234002e-08 0 5.856944
5858 -1.210719e-08 0 5.857944
5859 -1.210719e-08 0 5.858943
5860 -1.210719e-08 0 5.859943
5861 -1.187436e-08 0 5.860943
5862 -1.164153e-08 0 5.861943
5863 -1.164153e-08 0 5.862943
5864 -1.117587e-08 0 5.863943
5865 -1.164153e-08 0 5.864943
5866 -1.164153e-08 0 5.865943
5867 -1.14087e-08 0 5.866943
5868 -1.164153e-08 0 5.867943
5869 -1.117587e-08 0 5.868943
5870 -1.14087e-08 0 5.869943
5871 -1.117587e-08 0 5.870943
5872 -1.14087e-08 0 5.871943
5873 -1.14087e-08 0 5.872942
5874 -1.117587e-08 0 5.873942
5875 -1.117587e-08 0 5.874942
5876 -1.117587e-08 0 5.875942
5877 -1.117587e-08 0 5.876942
5878 -1.117587e-08 0 5.877942
5879 -1.071021e-08 0 5.878942
5880 -1.117587e-08 0 5.879942
5881 -1.094304e-08 0 5.880942
5882 -1.117587e-08 0 5.881942
5883 -1.071021e-08 0 5.882942
5884 -1.117587e-08 0 5.883942
5885 -1.071021e-08 0 5.884942
5886 -1.094304e-08 0 5.885942
5887 -1.094304e-08 0 5.886941
5888 -1.117587e-08 0 5.887941
5889 -1.094304e-08 0 5.888941
5890 -1.117587e-08 0 5.889941
5891 -1.094304e-08 0 5.890941
5892 -1.071021e-08 0 5.891941
5893 -1.094304e-08 0 5.892941
5894 -1.094304e-08 0 5.893941
5895 -1.071021e-08 0 5.894941
5896 -1.071021e-08 0 5.895941
5897 -1.071021e-08 0 5.896941
5898 -1.094304e-08 0 5.897941
5899 -1.094304e-08 0 5.898941
5900 -1.094304e-08 0 5.89994
5901 -1.071021e-08 0 5.90094
5902 -1.071021e-08 0 5.90194
5903 -1.094304e-08 0 5.90294
5904 -1.094304e-08 0 5.90394
5905 -1.14087e-08 0 5.90494
5906 -1.071021e-08 0 5.90594
5907 -1.094304e-08 0 5.90694
5908 -1.117587e-08 0 5.90794
5909 -1.117587e-08 0 5.90894
5910 -1.094304e-08 0 5.90994
5911 -1.117587e-08 0 5.91094
5912 -1.14087e-08 0 5.91194
5913 -1.117587e-08 0 5.91294
5914 -1.094304e-08 0 5.913939
5915 -1.094304e-08 0 5.914939
5916 -1.14087e-08 0 5.915939
5917 -1.117587e-08 0 5.916939
5918 -1.094304e-08 0 5.917939
5919 -1.14087e-08 0 5.918939
5920 -1.14087e-08 0 5.919939
5921 -1.14087e-08 0 5.920939
5922 -1.117587e-08 0 5.921939
5923 -1.117587e-08 0 5.922939
5924 -1.14087e-08 0 5.923939
5925 -1.14087e-08 0 5.924939
5926 -1.14087e-08 0 5.925939
5927 -1.14087e-08 0 5.926939
5928 -1.14087e-08 0 5.927938
5929 -1.14087e-08 0 5.928938
5930 -1.14087e-08 0 5.929938
5931 -1.164153e-08 0 5.930938
5932 -1.164153e-08 0 5.931938
5933 -1.164153e-08 0 5.932938
5934 -1.187436e-08 0 5.933938
5935 -1.164153e-08 0 5.934938
5936 -1.210719e-08 0 5.935938
5937 -1.187436e-08 0 5.936938
5938 -1.164153e-08 0 5.937938
5939 -1.164153e-08 0 5.938938
5940 -1.187436e-08 0 5.939938
5941 -1.164153e-08 0 5.940938
5942 -1.14087e-08 0 5.941937
5943 -1.210719e-08 0 5.942937
5944 -1.187436e-08 0 5.943937
5945 -1.187436e-08 0 5.944937
5946 -1.187436e-08 0 5.945937
5947 -1.280569e-08 0 5.946937
5948 -1.210719e-08 0 5.947937
5949 -1.257285e-08 0 5.948937
5950 -1.187436e-08 0 5.949937
5951 -1.210719e-08 0 5.950937
5952 -1.210719e-08 0 5.951937
5953 -1.210719e-08 0 5.952937
5954 -1.280569e-08 0 5.953937
5955 -1.187436e-08 0 5.954937
5956 -1.280569e-08 0 5.955936
5957 -1.234002e-08 0 5.956936
5958 -1.234002e-08 0 5.957936
5959 -1.210719e-08 0 5.958936
5960 -1.257285e-08 0 5.959936
5961 -1.257285e-08 0 5.960936
5962 -1.210719e-08 0 5.961936
5963 -1.280569e-08 0 5.962936
5964 -1.234002e-08 0 5.963936
5965 -1.210719e-08 0 5.964936
5966 -1.280569e-08 0 5.965936
5967 -1.280569e-08 0 5.966936
5968 -1.303852e-08 0 5.967936
5969 -1.210719e-08 0 5.968935
5970 -1.234002e-08 0 5.969935
5971 -1.257285e-08 0 5.970935
5972 -1.210719e-08 0 5.971935
5973 -1.280569e-08 0 5.972935
5974 -1.327135e-08 0 5.973935
5975 -1.327135e-08 0 5.974935
5976 -1.257285e-08 0 5.975935
5977 -1.280569e-08 0 5.976935
5978 -1.327135e-08 0 5.977935
5979 -1.234002e-08 0 5.978935
5980 -1.280569e-08 0 5.979935
5981 -1.257285e-08 0 5.980935
5982 -1.350418e-08 0 5.981935
5983 -1.234002e-08 0 5.982934
5984 -1.303852e-08 0 5.983934
5985 -1.327135e-08 0 5.984934
5986 -1.303852e-08 0 5.985934
5987 -1.350418e-08 0 5.986934
5988 -1.303852e-08 0 5.987934
5989 -1.373701e-08 0 5.988934
5990 -1.327135e-08 0 5.989934
5991 -1.373701e-08 0 5.990934
5992 -1.257285e-08 0 5.991934
5993 -1.327135e-08 0 5.992934
5994 -1.350418e-08 0 5.993934
5995 -1.327135e-08 0 5.994934
5996 -1.280569e-08 0 5.995934
5997 -1.327135e-08 0 5.996933
5998 -1.303852e-08 0 5.997933
5999 -1.373701e-08 0 5.998933
6000 -1.280569e-08 0 5.999933
6001 -1.350418e-08 0 6.000933
6002 -1.303852e-08 0 6.001933
6003 -1.373701e-08 0 6.002933
6004 -1.327135e-08 0 6.003933
