"tvelmax-rfile"
"Time Step" "tvelmax etc.."
("Time Step" "tvelmax(t1)" "tvelmax(t2)" "flow-time")
5297 0.5612683 0 5.296984
5298 0.5623494 0 5.297984
5299 0.5633628 0 5.298984
5300 0.5643131 0 5.299984
5301 0.5652038 0 5.300984
5302 0.566039 0 5.301984
5303 0.5691841 0 5.302984
5304 0.5721327 0 5.303984
5305 0.5748971 0 5.304984
5306 0.5774886 0 5.305984
5307 0.5799181 0 5.306983
5308 0.5821958 0 5.307983
5309 0.5843312 0 5.308983
5310 0.5863331 0 5.309983
5311 0.5882098 0 5.310983
5312 0.5899693 0 5.311983
5313 0.5916188 0 5.312983
5314 0.5931652 0 5.313983
5315 0.594615 0 5.314983
5316 0.5959741 0 5.315983
5317 0.5972483 0 5.316983
5318 0.5984429 0 5.317983
5319 0.5995628 0 5.318983
5320 0.6006128 0 5.319983
5321 0.601597 0 5.320982
5322 0.6025198 0 5.321982
5323 0.6047441 0 5.322982
5324 0.6068294 0 5.323982
5325 0.6087843 0 5.324982
5326 0.6106171 0 5.325982
5327 0.6123353 0 5.326982
5328 0.6139461 0 5.327982
5329 0.6154563 0 5.328982
5330 0.6168721 0 5.329982
5331 0.6181993 0 5.330982
5332 0.6194437 0 5.331982
5333 0.6206102 0 5.332982
5334 0.6217039 0 5.333982
5335 0.6227291 0 5.334981
5336 0.6236904 0 5.335981
5337 0.6245915 0 5.336981
5338 0.6254364 0 5.337981
5339 0.6262283 0 5.338981
5340 0.6269709 0 5.339981
5341 0.627667 0 5.340981
5342 0.6283196 0 5.341981
5343 0.6305624 0 5.342981
5344 0.6326652 0 5.343981
5345 0.6346364 0 5.344981
5346 0.6364844 0 5.345981
5347 0.638217 0 5.346981
5348 0.6398413 0 5.34798
5349 0.641364 0 5.34898
5350 0.6427916 0 5.34998
5351 0.6441299 0 5.35098
5352 0.6453847 0 5.35198
5353 0.646561 0 5.35298
5354 0.6476638 0 5.35398
5355 0.6486976 0 5.35498
5356 0.6496668 0 5.35598
5357 0.6505755 0 5.35698
5358 0.6514273 0 5.35798
5359 0.652226 0 5.35898
5360 0.6529747 0 5.35998
5361 0.6536766 0 5.36098
5362 0.6543346 0 5.361979
5363 0.6566207 0 5.362979
5364 0.6587638 0 5.363979
5365 0.660773 0 5.364979
5366 0.6626565 0 5.365979
5367 0.6644224 0 5.366979
5368 0.666078 0 5.367979
5369 0.66763 0 5.368979
5370 0.669085 0 5.369979
5371 0.6704491 0 5.370979
5372 0.671728 0 5.371979
5373 0.6729269 0 5.372979
5374 0.6740509 0 5.373979
5375 0.6751047 0 5.374979
5376 0.6760924 0 5.375978
5377 0.6770186 0 5.376978
5378 0.6778869 0 5.377978
5379 0.6787009 0 5.378978
5380 0.679464 0 5.379978
5381 0.6801794 0 5.380978
5382 0.6808501 0 5.381978
5383 0.6827484 0 5.382978
5384 0.6845279 0 5.383978
5385 0.6861963 0 5.384978
5386 0.6877604 0 5.385978
5387 0.6892267 0 5.386978
5388 0.6906013 0 5.387978
5389 0.6918901 0 5.388978
5390 0.6930984 0 5.389977
5391 0.6942311 0 5.390977
5392 0.695293 0 5.391977
5393 0.6962886 0 5.392977
5394 0.6972219 0 5.393977
5395 0.6980968 0 5.394977
5396 0.6989172 0 5.395977
5397 0.6996862 0 5.396977
5398 0.7004072 0 5.397977
5399 0.7010831 0 5.398977
5400 0.7017168 0 5.399977
5401 0.7023108 0 5.400977
5402 0.7028677 0 5.401977
5403 0.7039354 0 5.402977
5404 0.7049363 0 5.403976
5405 0.7058747 0 5.404976
5406 0.7067545 0 5.405976
5407 0.7075793 0 5.406976
5408 0.7083525 0 5.407976
5409 0.7090774 0 5.408976
5410 0.7097569 0 5.409976
5411 0.710394 0 5.410976
5412 0.7109914 0 5.411976
5413 0.7115512 0 5.412976
5414 0.7120762 0 5.413976
5415 0.7125684 0 5.414976
5416 0.7130298 0 5.415976
5417 0.7134624 0 5.416975
5418 0.713868 0 5.417975
5419 0.7142481 0 5.418975
5420 0.7146045 0 5.419975
5421 0.7149385 0 5.420975
5422 0.7152519 0 5.421975
5423 0.7165583 0 5.422975
5424 0.7177831 0 5.423975
5425 0.7189313 0 5.424975
5426 0.7200078 0 5.425975
5427 0.7210169 0 5.426975
5428 0.721963 0 5.427975
5429 0.72285 0 5.428975
5430 0.7236815 0 5.429975
5431 0.7244611 0 5.430974
5432 0.725192 0 5.431974
5433 0.7258772 0 5.432974
5434 0.7265195 0 5.433974
5435 0.7271217 0 5.434974
5436 0.7276863 0 5.435974
5437 0.7282155 0 5.436974
5438 0.7287117 0 5.437974
5439 0.7291769 0 5.438974
5440 0.7296131 0 5.439974
5441 0.7300219 0 5.440974
5442 0.7304052 0 5.441974
5443 0.7312381 0 5.442974
5444 0.732019 0 5.443974
5445 0.7327511 0 5.444973
5446 0.7334374 0 5.445973
5447 0.7340809 0 5.446973
5448 0.7346841 0 5.447973
5449 0.7352496 0 5.448973
5450 0.7357798 0 5.449973
5451 0.7362767 0 5.450973
5452 0.7367428 0 5.451973
5453 0.7371796 0 5.452973
5454 0.7375892 0 5.453973
5455 0.7379731 0 5.454973
5456 0.7383331 0 5.455973
5457 0.7386705 0 5.456973
5458 0.7389868 0 5.457973
5459 0.7392835 0 5.458972
5460 0.7395616 0 5.459972
5461 0.7398222 0 5.460972
5462 0.7400666 0 5.461972
5463 0.7396821 0 5.462972
5464 0.7393217 0 5.463972
5465 0.7389838 0 5.464972
5466 0.7386671 0 5.465972
5467 0.7383701 0 5.466972
5468 0.7380916 0 5.467972
5469 0.7378306 0 5.468972
5470 0.7375859 0 5.469972
5471 0.7373565 0 5.470972
5472 0.7371414 0 5.471972
5473 0.7369398 0 5.472971
5474 0.7367508 0 5.473971
5475 0.7365736 0 5.474971
5476 0.7364074 0 5.475971
5477 0.7362517 0 5.476971
5478 0.7361057 0 5.477971
5479 0.7359688 0 5.478971
5480 0.7358404 0 5.479971
5481 0.7357201 0 5.480971
5482 0.7356073 0 5.481971
5483 0.7336531 0 5.482971
5484 0.7318211 0 5.483971
5485 0.7301036 0 5.484971
5486 0.7284933 0 5.48597
5487 0.7269838 0 5.48697
5488 0.7255686 0 5.48797
5489 0.7242419 0 5.48897
5490 0.722998 0 5.48997
5491 0.7218319 0 5.49097
5492 0.7207387 0 5.49197
5493 0.7197138 0 5.49297
5494 0.718753 0 5.49397
5495 0.7178522 0 5.49497
5496 0.7170077 0 5.49597
5497 0.716216 0 5.49697
5498 0.7154738 0 5.49797
5499 0.7147779 0 5.49897
5500 0.7141256 0 5.499969
5501 0.713514 0 5.500969
5502 0.7129407 0 5.501969
5503 0.7092256 0 5.502969
5504 0.7057427 0 5.503969
5505 0.7024775 0 5.504969
5506 0.6994163 0 5.505969
5507 0.6965464 0 5.506969
5508 0.6938559 0 5.507969
5509 0.6913337 0 5.508969
5510 0.688969 0 5.509969
5511 0.6867521 0 5.510969
5512 0.6846738 0 5.511969
5513 0.6827254 0 5.512969
5514 0.6808987 0 5.513968
5515 0.6791862 0 5.514968
5516 0.6775807 0 5.515968
5517 0.6760756 0 5.516968
5518 0.6746646 0 5.517968
5519 0.6733418 0 5.518968
5520 0.6721015 0 5.519968
5521 0.6709389 0 5.520968
5522 0.6698489 0 5.521968
5523 0.6645748 0 5.522968
5524 0.6596304 0 5.523968
5525 0.654995 0 5.524968
5526 0.6506492 0 5.525968
5527 0.6465752 0 5.526968
5528 0.6427556 0 5.527967
5529 0.6391749 0 5.528967
5530 0.6358179 0 5.529967
5531 0.6326708 0 5.530967
5532 0.6297203 0 5.531967
5533 0.6269543 0 5.532967
5534 0.6243611 0 5.533967
5535 0.62193 0 5.534967
5536 0.6196508 0 5.535967
5537 0.6175141 0 5.536967
5538 0.615511 0 5.537967
5539 0.613633 0 5.538967
5540 0.6118724 0 5.539967
5541 0.6102218 0 5.540967
5542 0.6086745 0 5.541966
5543 0.6036527 0 5.542966
5544 0.5989447 0 5.543966
5545 0.5945311 0 5.544966
5546 0.5903933 0 5.545966
5547 0.5865141 0 5.546966
5548 0.5828773 0 5.547966
5549 0.5794679 0 5.548966
5550 0.5762715 0 5.549966
5551 0.573275 0 5.550966
5552 0.5704657 0 5.551966
5553 0.5678319 0 5.552966
5554 0.5653628 0 5.553966
5555 0.563048 0 5.554965
5556 0.5608779 0 5.555965
5557 0.5588434 0 5.556965
5558 0.5569361 0 5.557965
5559 0.5551479 0 5.558965
5560 0.5534716 0 5.559965
5561 0.5519 0 5.560965
5562 0.5504267 0 5.561965
5563 0.5488034 0 5.562965
5564 0.5472817 0 5.563965
5565 0.545855 0 5.564965
5566 0.5445176 0 5.565965
5567 0.5432637 0 5.566965
5568 0.5420883 0 5.567965
5569 0.5409862 0 5.568964
5570 0.5399531 0 5.569964
5571 0.5389845 0 5.570964
5572 0.5380764 0 5.571964
5573 0.5372251 0 5.572964
5574 0.5364271 0 5.573964
5575 0.5356788 0 5.574964
5576 0.5349774 0 5.575964
5577 0.5343198 0 5.576964
5578 0.5337033 0 5.577964
5579 0.5331253 0 5.578964
5580 0.5325834 0 5.579964
5581 0.5320755 0 5.580964
5582 0.5315992 0 5.581964
5583 0.5329236 0 5.582963
5584 0.5341651 0 5.583963
5585 0.5353291 0 5.584963
5586 0.5364204 0 5.585963
5587 0.5374434 0 5.586963
5588 0.5384025 0 5.587963
5589 0.5393016 0 5.588963
5590 0.5401446 0 5.589963
5591 0.5409349 0 5.590963
5592 0.5416757 0 5.591963
5593 0.5423703 0 5.592963
5594 0.5430214 0 5.593963
5595 0.5436319 0 5.594963
5596 0.5442042 0 5.595963
5597 0.5447408 0 5.596962
5598 0.5452438 0 5.597962
5599 0.5457153 0 5.598962
5600 0.5461574 0 5.599962
5601 0.5465719 0 5.600962
5602 0.5469604 0 5.601962
5603 0.5493622 0 5.602962
5604 0.5516139 0 5.603962
5605 0.5537249 0 5.604962
5606 0.5557039 0 5.605962
5607 0.5575592 0 5.606962
5608 0.5592986 0 5.607962
5609 0.5609292 0 5.608962
5610 0.562458 0 5.609962
5611 0.5638912 0 5.610961
5612 0.5652348 0 5.611961
5613 0.5664944 0 5.612961
5614 0.5676754 0 5.613961
5615 0.5687824 0 5.614961
5616 0.5698203 0 5.615961
5617 0.5707934 0 5.616961
5618 0.5717056 0 5.617961
5619 0.5725608 0 5.618961
5620 0.5733626 0 5.619961
5621 0.5741143 0 5.620961
5622 0.5748189 0 5.621961
5623 0.5774384 0 5.622961
5624 0.5798943 0 5.62396
5625 0.5821967 0 5.62496
5626 0.5843552 0 5.62596
5627 0.5863787 0 5.62696
5628 0.5882758 0 5.62796
5629 0.5900543 0 5.62896
5630 0.5917217 0 5.62996
5631 0.5932848 0 5.63096
5632 0.5947502 0 5.63196
5633 0.5961241 0 5.63296
5634 0.5974121 0 5.63396
5635 0.5986196 0 5.63496
5636 0.5997515 0 5.63596
5637 0.6008129 0 5.63696
5638 0.6018078 0 5.637959
5639 0.6027406 0 5.638959
5640 0.603615 0 5.639959
5641 0.6044348 0 5.640959
5642 0.6052034 0 5.641959
5643 0.6075205 0 5.642959
5644 0.6096926 0 5.643959
5645 0.6117291 0 5.644959
5646 0.6136382 0 5.645959
5647 0.6154281 0 5.646959
5648 0.6171061 0 5.647959
5649 0.6186792 0 5.648959
5650 0.620154 0 5.649959
5651 0.6215366 0 5.650959
5652 0.6228328 0 5.651958
5653 0.6240479 0 5.652958
5654 0.6251872 0 5.653958
5655 0.6262552 0 5.654958
5656 0.6272565 0 5.655958
5657 0.6281952 0 5.656958
5658 0.6290752 0 5.657958
5659 0.6299003 0 5.658958
5660 0.6306737 0 5.659958
5661 0.6313989 0 5.660958
5662 0.6320786 0 5.661958
5663 0.6341753 0 5.662958
5664 0.6361409 0 5.663958
5665 0.6379837 0 5.664958
5666 0.6397113 0 5.665957
5667 0.6413308 0 5.666957
5668 0.6428493 0 5.667957
5669 0.6442727 0 5.668957
5670 0.6456073 0 5.669957
5671 0.6468585 0 5.670957
5672 0.6480313 0 5.671957
5673 0.6491309 0 5.672957
5674 0.6501619 0 5.673957
5675 0.6511283 0 5.674957
5676 0.6520343 0 5.675957
5677 0.6528838 0 5.676957
5678 0.6536801 0 5.677957
5679 0.6544267 0 5.678957
5680 0.6551266 0 5.679956
5681 0.6557827 0 5.680956
5682 0.6563979 0 5.681956
5683 0.658239 0 5.682956
5684 0.6599651 0 5.683956
5685 0.6615832 0 5.684956
5686 0.6631002 0 5.685956
5687 0.6645225 0 5.686956
5688 0.6658558 0 5.687956
5689 0.6671058 0 5.688956
5690 0.6682777 0 5.689956
5691 0.6693763 0 5.690956
5692 0.6704063 0 5.691956
5693 0.6713719 0 5.692955
5694 0.6722771 0 5.693955
5695 0.6731257 0 5.694955
5696 0.6739213 0 5.695955
5697 0.6746673 0 5.696955
5698 0.6753666 0 5.697955
5699 0.6760221 0 5.698955
5700 0.6766367 0 5.699955
5701 0.677213 0 5.700955
5702 0.6777531 0 5.701955
5703 0.6787259 0 5.702955
5704 0.6796378 0 5.703955
5705 0.6804928 0 5.704955
5706 0.6812944 0 5.705955
5707 0.6820458 0 5.706954
5708 0.6827503 0 5.707954
5709 0.6834107 0 5.708954
5710 0.6840299 0 5.709954
5711 0.6846104 0 5.710954
5712 0.6851546 0 5.711954
5713 0.6856647 0 5.712954
5714 0.6861431 0 5.713954
5715 0.6865915 0 5.714954
5716 0.6870119 0 5.715954
5717 0.687406 0 5.716954
5718 0.6877754 0 5.717954
5719 0.6881218 0 5.718954
5720 0.6884466 0 5.719954
5721 0.688751 0 5.720953
5722 0.6890364 0 5.721953
5723 0.6900146 0 5.722953
5724 0.6909316 0 5.723953
5725 0.6917914 0 5.724953
5726 0.6925973 0 5.725953
5727 0.693353 0 5.726953
5728 0.6940614 0 5.727953
5729 0.6947255 0 5.728953
5730 0.6953481 0 5.729953
5731 0.6959319 0 5.730953
5732 0.6964791 0 5.731953
5733 0.6969921 0 5.732953
5734 0.697473 0 5.733953
5735 0.6979239 0 5.734952
5736 0.6983467 0 5.735952
5737 0.6987429 0 5.736952
5738 0.6991144 0 5.737952
5739 0.6994628 0 5.738952
5740 0.6997893 0 5.739952
5741 0.7000954 0 5.740952
5742 0.7003824 0 5.741952
5743 0.7014636 0 5.742952
5744 0.7024774 0 5.743952
5745 0.7034277 0 5.744952
5746 0.7043186 0 5.745952
5747 0.7051538 0 5.746952
5748 0.7059369 0 5.747952
5749 0.706671 0 5.748951
5750 0.7073593 0 5.749951
5751 0.7080045 0 5.750951
5752 0.7086094 0 5.751951
5753 0.7091764 0 5.752951
5754 0.7097081 0 5.753951
5755 0.7102064 0 5.754951
5756 0.7106737 0 5.755951
5757 0.7111118 0 5.756951
5758 0.7115225 0 5.757951
5759 0.7119075 0 5.758951
5760 0.7122685 0 5.759951
5761 0.7126068 0 5.760951
5762 0.7129241 0 5.76195
5763 0.7133884 0 5.76295
5764 0.7138239 0 5.76395
5765 0.714232 0 5.76495
5766 0.7146147 0 5.76595
5767 0.7149734 0 5.76695
5768 0.7153097 0 5.76795
5769 0.715625 0 5.76895
5770 0.7159206 0 5.76995
5771 0.7161977 0 5.77095
5772 0.7164575 0 5.77195
5773 0.716701 0 5.77295
5774 0.7169294 0 5.77395
5775 0.7171435 0 5.77495
5776 0.7173442 0 5.775949
5777 0.7175323 0 5.776949
5778 0.7177087 0 5.777949
5779 0.7178741 0 5.778949
5780 0.7180291 0 5.779949
5781 0.7181744 0 5.780949
5782 0.7183107 0 5.781949
5783 0.7175049 0 5.782949
5784 0.7167493 0 5.783949
5785 0.716041 0 5.784949
5786 0.715377 0 5.785949
5787 0.7147545 0 5.786949
5788 0.7141709 0 5.787949
5789 0.7136238 0 5.788949
5790 0.7131109 0 5.789948
5791 0.7126299 0 5.790948
5792 0.7121791 0 5.791948
5793 0.7117565 0 5.792948
5794 0.7113603 0 5.793948
5795 0.7109888 0 5.794948
5796 0.7106405 0 5.795948
5797 0.7103141 0 5.796948
5798 0.710008 0 5.797948
5799 0.709721 0 5.798948
5800 0.709452 0 5.799948
5801 0.7091998 0 5.800948
5802 0.7089633 0 5.801948
5803 0.7065278 0 5.802948
5804 0.7042444 0 5.803947
5805 0.7021037 0 5.804947
5806 0.7000968 0 5.805947
5807 0.6982153 0 5.806947
5808 0.6964514 0 5.807947
5809 0.6947978 0 5.808947
5810 0.6932475 0 5.809947
5811 0.6917941 0 5.810947
5812 0.6904316 0 5.811947
5813 0.6891541 0 5.812947
5814 0.6879566 0 5.813947
5815 0.6868339 0 5.814947
5816 0.6857814 0 5.815947
5817 0.6847946 0 5.816947
5818 0.6838695 0 5.817946
5819 0.6830023 0 5.818946
5820 0.6821892 0 5.819946
5821 0.6814269 0 5.820946
5822 0.6807123 0 5.821946
5823 0.6768163 0 5.822946
5824 0.673164 0 5.823946
5825 0.6697397 0 5.824946
5826 0.6665295 0 5.825946
5827 0.66352 0 5.826946
5828 0.6606986 0 5.827946
5829 0.6580534 0 5.828946
5830 0.6555736 0 5.829946
5831 0.6532489 0 5.830945
5832 0.6510694 0 5.831945
5833 0.6490261 0 5.832945
5834 0.6471105 0 5.833945
5835 0.6453146 0 5.834945
5836 0.643631 0 5.835945
5837 0.6420526 0 5.836945
5838 0.6405729 0 5.837945
5839 0.6391857 0 5.838945
5840 0.6378852 0 5.839945
5841 0.6366659 0 5.840945
5842 0.6355228 0 5.841945
5843 0.6307628 0 5.842945
5844 0.6263003 0 5.843945
5845 0.6221167 0 5.844944
5846 0.6181945 0 5.845944
5847 0.6145175 0 5.846944
5848 0.6110703 0 5.847944
5849 0.6078386 0 5.848944
5850 0.6048089 0 5.849944
5851 0.6019684 0 5.850944
5852 0.5993055 0 5.851944
5853 0.5968091 0 5.852944
5854 0.5944687 0 5.853944
5855 0.5922746 0 5.854944
5856 0.5902176 0 5.855944
5857 0.5882891 0 5.856944
5858 0.5864812 0 5.857944
5859 0.5847863 0 5.858943
5860 0.5831972 0 5.859943
5861 0.5817077 0 5.860943
5862 0.5803111 0 5.861943
5863 0.5767362 0 5.862943
5864 0.5733846 0 5.863943
5865 0.5702427 0 5.864943
5866 0.5672971 0 5.865943
5867 0.5645356 0 5.866943
5868 0.5619466 0 5.867943
5869 0.5595195 0 5.868943
5870 0.5572441 0 5.869943
5871 0.5551109 0 5.870943
5872 0.5531109 0 5.871943
5873 0.5512361 0 5.872942
5874 0.5494784 0 5.873942
5875 0.5478305 0 5.874942
5876 0.5462856 0 5.875942
5877 0.5448373 0 5.876942
5878 0.5434796 0 5.877942
5879 0.5422066 0 5.878942
5880 0.5410132 0 5.879942
5881 0.5398945 0 5.880942
5882 0.5388456 0 5.881942
5883 0.5384862 0 5.882942
5884 0.5381492 0 5.883942
5885 0.5378332 0 5.884942
5886 0.5375371 0 5.885942
5887 0.5372594 0 5.886941
5888 0.5369991 0 5.887941
5889 0.5367551 0 5.888941
5890 0.5365263 0 5.889941
5891 0.5363118 0 5.890941
5892 0.5361107 0 5.891941
5893 0.5359222 0 5.892941
5894 0.5357454 0 5.893941
5895 0.5355797 0 5.894941
5896 0.5354244 0 5.895941
5897 0.5352788 0 5.896941
5898 0.5351422 0 5.897941
5899 0.5350143 0 5.898941
5900 0.5348943 0 5.89994
5901 0.5347818 0 5.90094
5902 0.5346764 0 5.90194
5903 0.5363697 0 5.90294
5904 0.5379573 0 5.90394
5905 0.5394456 0 5.90494
5906 0.5408409 0 5.90594
5907 0.5421491 0 5.90694
5908 0.5433754 0 5.90794
5909 0.5445251 0 5.90894
5910 0.545603 0 5.90994
5911 0.5466135 0 5.91094
5912 0.5475608 0 5.91194
5913 0.548449 0 5.91294
5914 0.5492816 0 5.913939
5915 0.5500622 0 5.914939
5916 0.5507939 0 5.915939
5917 0.55148 0 5.916939
5918 0.5521231 0 5.917939
5919 0.5527261 0 5.918939
5920 0.5532914 0 5.919939
5921 0.5538214 0 5.920939
5922 0.5543182 0 5.921939
5923 0.5567244 0 5.922939
5924 0.5589802 0 5.923939
5925 0.5610951 0 5.924939
5926 0.5630777 0 5.925939
5927 0.5649363 0 5.926939
5928 0.5666789 0 5.927938
5929 0.5683126 0 5.928938
5930 0.5698441 0 5.929938
5931 0.5712799 0 5.930938
5932 0.572626 0 5.931938
5933 0.5738879 0 5.932938
5934 0.575071 0 5.933938
5935 0.5761801 0 5.934938
5936 0.5772199 0 5.935938
5937 0.5781948 0 5.936938
5938 0.5791087 0 5.937938
5939 0.5799655 0 5.938938
5940 0.5807687 0 5.939938
5941 0.5815217 0 5.940938
5942 0.5822277 0 5.941937
5943 0.5847189 0 5.942937
5944 0.5870544 0 5.943937
5945 0.5892438 0 5.944937
5946 0.5912966 0 5.945937
5947 0.5932209 0 5.946937
5948 0.595025 0 5.947937
5949 0.5967163 0 5.948937
5950 0.598302 0 5.949937
5951 0.5997885 0 5.950937
5952 0.6011821 0 5.951937
5953 0.6024886 0 5.952937
5954 0.6037135 0 5.953937
5955 0.6048619 0 5.954937
5956 0.6059383 0 5.955936
5957 0.6069477 0 5.956936
5958 0.6078938 0 5.957936
5959 0.6087809 0 5.958936
5960 0.6096125 0 5.959936
5961 0.6103921 0 5.960936
5962 0.611123 0 5.961936
5963 0.6133895 0 5.962936
5964 0.6155143 0 5.963936
5965 0.6175064 0 5.964936
5966 0.619374 0 5.965936
5967 0.6211248 0 5.966936
5968 0.6227661 0 5.967936
5969 0.624305 0 5.968935
5970 0.6257477 0 5.969935
5971 0.6271001 0 5.970935
5972 0.6283681 0 5.971935
5973 0.6295568 0 5.972935
5974 0.6306711 0 5.973935
5975 0.6317159 0 5.974935
5976 0.6326954 0 5.975935
5977 0.6336136 0 5.976935
5978 0.6344745 0 5.977935
5979 0.6352814 0 5.978935
5980 0.6360381 0 5.979935
5981 0.6367474 0 5.980935
5982 0.6374124 0 5.981935
5983 0.6394334 0 5.982934
5984 0.641328 0 5.983934
5985 0.6431042 0 5.984934
5986 0.6447693 0 5.985934
5987 0.6463305 0 5.986934
5988 0.647794 0 5.987934
5989 0.6491661 0 5.988934
5990 0.6504524 0 5.989934
5991 0.6516584 0 5.990934
5992 0.6527889 0 5.991934
5993 0.6538488 0 5.992934
5994 0.6548425 0 5.993934
5995 0.6557739 0 5.994934
5996 0.6566474 0 5.995934
5997 0.6574661 0 5.996933
5998 0.6582337 0 5.997933
5999 0.6589532 0 5.998933
6000 0.6596279 0 5.999933
6001 0.6602604 0 6.000933
6002 0.6608533 0 6.001933
6003 0.6622484 0 6.002933
6004 0.6635563 0 6.003933
6005 0.6647826 0 6.004933
6006 0.6659321 0 6.005933
6007 0.6670098 0 6.006933
6008 0.6680202 0 6.007933
6009 0.6689674 0 6.008933
6010 0.6698554 0 6.009933
6011 0.6706879 0 6.010932
6012 0.6714684 0 6.011932
6013 0.6722001 0 6.012932
6014 0.672886 0 6.013932
6015 0.6735291 0 6.014932
6016 0.674132 0 6.015932
6017 0.6746972 0 6.016932
6018 0.6752271 0 6.017932
6019 0.6757239 0 6.018932
6020 0.6761896 0 6.019932
6021 0.6766261 0 6.020932
6022 0.6770356 0 6.021932
6023 0.6778239 0 6.022932
6024 0.678563 0 6.023932
6025 0.679256 0 6.024931
6026 0.6799056 0 6.025931
6027 0.6805146 0 6.026931
6028 0.6810855 0 6.027931
6029 0.6816208 0 6.028931
6030 0.6821226 0 6.029931
6031 0.682593 0 6.030931
6032 0.6830341 0 6.031931
6033 0.6834476 0 6.032931
6034 0.6838352 0 6.033931
6035 0.6841986 0 6.034931
6036 0.6845394 0 6.035931
6037 0.6848587 0 6.036931
6038 0.6851582 0 6.03793
6039 0.6854389 0 6.03893
6040 0.6857021 0 6.03993
6041 0.6859488 0 6.04093
6042 0.6861802 0 6.04193
6043 0.6872023 0 6.04293
6044 0.6881606 0 6.04393
6045 0.689059 0 6.04493
6046 0.6899012 0 6.04593
6047 0.6906909 0 6.04693
6048 0.6914311 0 6.04793
6049 0.6921251 0 6.04893
6050 0.6927757 0 6.04993
6051 0.6933856 0 6.05093
6052 0.6939575 0 6.051929
6053 0.6944936 0 6.052929
6054 0.6949962 0 6.053929
6055 0.6954674 0 6.054929
6056 0.695909 0 6.055929
6057 0.6963232 0 6.056929
6058 0.6967114 0 6.057929
6059 0.6970754 0 6.058929
6060 0.6974165 0 6.059929
6061 0.6977365 0 6.060929
6062 0.6980364 0 6.061929
6063 0.6990086 0 6.062929
6064 0.6999199 0 6.063929
6065 0.7007744 0 6.064929
6066 0.7015755 0 6.065928
6067 0.7023264 0 6.066928
6068 0.7030305 0 6.067928
6069 0.7036904 0 6.068928
6070 0.7043092 0 6.069928
6071 0.7048893 0 6.070928
6072 0.7054332 0 6.071928
6073 0.705943 0 6.072928
6074 0.7064211 0 6.073928
6075 0.7068691 0 6.074928
6076 0.7072893 0 6.075928
6077 0.7076831 0 6.076928
6078 0.7080524 0 6.077928
6079 0.7083985 0 6.078928
6080 0.708723 0 6.079927
6081 0.7090273 0 6.080927
6082 0.7093126 0 6.081927
6083 0.709546 0 6.082927
6084 0.7097649 0 6.083927
6085 0.7099701 0 6.084927
6086 0.7101625 0 6.085927
6087 0.7103428 0 6.086927
6088 0.7105119 0 6.087927
6089 0.7106704 0 6.088927
6090 0.710819 0 6.089927
6091 0.7109583 0 6.090927
6092 0.7110889 0 6.091927
6093 0.7112113 0 6.092927
6094 0.7113261 0 6.093926
6095 0.7114338 0 6.094926
6096 0.7115346 0 6.095926
6097 0.7116292 0 6.096926
6098 0.7117178 0 6.097926
6099 0.7118011 0 6.098926
6100 0.7118789 0 6.099926
6101 0.711952 0 6.100926
6102 0.7120205 0 6.101926
6103 0.7109545 0 6.102926
6104 0.7099552 0 6.103926
6105 0.7090183 0 6.104926
6106 0.70814 0 6.105926
6107 0.7073166 0 6.106925
6108 0.7065445 0 6.107925
6109 0.7058208 0 6.108925
6110 0.7051423 0 6.109925
6111 0.7045062 0 6.110925
6112 0.7039098 0 6.111925
6113 0.7033508 0 6.112925
6114 0.7028267 0 6.113925
6115 0.7023353 0 6.114925
6116 0.7018746 0 6.115925
6117 0.7014428 0 6.116925
6118 0.7010379 0 6.117925
6119 0.7006583 0 6.118925
6120 0.7003025 0 6.119925
6121 0.6999689 0 6.120924
6122 0.6996561 0 6.121924
6123 0.6969823 0 6.122924
6124 0.6944757 0 6.123924
6125 0.6921256 0 6.124924
6126 0.6899225 0 6.125924
6127 0.687857 0 6.126924
6128 0.6859207 0 6.127924
6129 0.6841053 0 6.128924
6130 0.6824035 0 6.129924
6131 0.680808 0 6.130924
6132 0.6793122 0 6.131924
6133 0.67791 0 6.132924
6134 0.6765952 0 6.133924
6135 0.6753628 0 6.134923
6136 0.6742073 0 6.135923
6137 0.6731241 0 6.136923
6138 0.6721085 0 6.137923
6139 0.6711565 0 6.138923
6140 0.6702639 0 6.139923
6141 0.6694272 0 6.140923
6142 0.6686427 0 6.141923
6143 0.6646294 0 6.142923
6144 0.6608669 0 6.143923
6145 0.6573397 0 6.144923
6146 0.6540328 0 6.145923
6147 0.6509328 0 6.146923
6148 0.6480263 0 6.147923
6149 0.6453016 0 6.148922
6150 0.6427472 0 6.149922
6151 0.6403524 0 6.150922
6152 0.6381073 0 6.151922
6153 0.6360025 0 6.152922
6154 0.6340292 0 6.153922
6155 0.6321794 0 6.154922
6156 0.6304451 0 6.155922
6157 0.6288192 0 6.156922
6158 0.6272949 0 6.157922
6159 0.6258659 0 6.158922
6160 0.6245261 0 6.159922
6161 0.6232702 0 6.160922
6162 0.6220927 0 6.161922
6163 0.6175108 0 6.162921
6164 0.6132153 0 6.163921
6165 0.6091884 0 6.164921
6166 0.6054131 0 6.165921
6167 0.6018737 0 6.166921
6168 0.5985556 0 6.167921
6169 0.5954448 0 6.168921
6170 0.5925283 0 6.169921
6171 0.5897943 0 6.170921
6172 0.5872312 0 6.171921
